Date,Date,Irr
2017-04-22 19:30:00,2017-04-22 19:30:00,0.0
2017-04-22 20:30:00,2017-04-22 20:30:00,0.0
2017-04-22 21:30:00,2017-04-22 21:30:00,0.0
2017-04-22 22:30:00,2017-04-22 22:30:00,0.0
2017-04-22 23:30:00,2017-04-22 23:30:00,0.0
2017-04-23 00:30:00,2017-04-23 00:30:00,0.0
2017-04-23 01:30:00,2017-04-23 01:30:00,40.76
2017-04-23 02:30:00,2017-04-23 02:30:00,317.18
2017-04-23 03:30:00,2017-04-23 03:30:00,582.9
2017-04-23 04:30:00,2017-04-23 04:30:00,755.08
2017-04-23 05:30:00,2017-04-23 05:30:00,870.47
2017-04-23 06:30:00,2017-04-23 06:30:00,955.69
2017-04-23 07:30:00,2017-04-23 07:30:00,1025.15
2017-04-23 08:30:00,2017-04-23 08:30:00,1056.08
2017-04-23 09:30:00,2017-04-23 09:30:00,1099.83
2017-04-23 10:30:00,2017-04-23 10:30:00,1124.42
2017-04-23 11:30:00,2017-04-23 11:30:00,1296.57
2017-04-23 12:30:00,2017-04-23 12:30:00,1462.61
2017-04-23 13:30:00,2017-04-23 13:30:00,0.0
2017-04-23 14:30:00,2017-04-23 14:30:00,0.0
2017-04-23 15:30:00,2017-04-23 15:30:00,0.0
2017-04-23 16:30:00,2017-04-23 16:30:00,0.0
2017-04-23 17:30:00,2017-04-23 17:30:00,0.0
2017-04-23 18:30:00,2017-04-23 18:30:00,0.0
2017-04-23 19:30:00,2017-04-23 19:30:00,0.0
2017-04-23 20:30:00,2017-04-23 20:30:00,0.0
2017-04-23 21:30:00,2017-04-23 21:30:00,0.0
2017-04-23 22:30:00,2017-04-23 22:30:00,0.0
2017-04-23 23:30:00,2017-04-23 23:30:00,0.0
2017-04-24 00:30:00,2017-04-24 00:30:00,0.0
2017-04-24 01:30:00,2017-04-24 01:30:00,31.71
2017-04-24 02:30:00,2017-04-24 02:30:00,271.71
2017-04-24 03:30:00,2017-04-24 03:30:00,564.58
2017-04-24 04:30:00,2017-04-24 04:30:00,640.48
2017-04-24 05:30:00,2017-04-24 05:30:00,824.72
2017-04-24 06:30:00,2017-04-24 06:30:00,910.39
2017-04-24 07:30:00,2017-04-24 07:30:00,849.94
2017-04-24 08:30:00,2017-04-24 08:30:00,925.82
2017-04-24 09:30:00,2017-04-24 09:30:00,1120.21
2017-04-24 10:30:00,2017-04-24 10:30:00,1101.65
2017-04-24 11:30:00,2017-04-24 11:30:00,1198.84
2017-04-24 12:30:00,2017-04-24 12:30:00,1522.65
2017-04-24 13:30:00,2017-04-24 13:30:00,0.0
2017-04-24 14:30:00,2017-04-24 14:30:00,0.0
2017-04-24 15:30:00,2017-04-24 15:30:00,0.0
2017-04-24 16:30:00,2017-04-24 16:30:00,0.0
2017-04-24 17:30:00,2017-04-24 17:30:00,0.0
2017-04-24 18:30:00,2017-04-24 18:30:00,0.0
2017-04-24 19:30:00,2017-04-24 19:30:00,0.0
2017-04-24 20:30:00,2017-04-24 20:30:00,0.0
2017-04-24 21:30:00,2017-04-24 21:30:00,0.0
2017-04-24 22:30:00,2017-04-24 22:30:00,0.0
2017-04-24 23:30:00,2017-04-24 23:30:00,0.0
2017-04-25 00:30:00,2017-04-25 00:30:00,0.0
2017-04-25 01:30:00,2017-04-25 01:30:00,49.23
2017-04-25 02:30:00,2017-04-25 02:30:00,342.77
2017-04-25 03:30:00,2017-04-25 03:30:00,609.74
2017-04-25 04:30:00,2017-04-25 04:30:00,780.03
2017-04-25 05:30:00,2017-04-25 05:30:00,892.14
2017-04-25 06:30:00,2017-04-25 06:30:00,975.65
2017-04-25 07:30:00,2017-04-25 07:30:00,910.83
2017-04-25 08:30:00,2017-04-25 08:30:00,1037.79
2017-04-25 09:30:00,2017-04-25 09:30:00,1185.06
2017-04-25 10:30:00,2017-04-25 10:30:00,1258.55
2017-04-25 11:30:00,2017-04-25 11:30:00,1400.74
2017-04-25 12:30:00,2017-04-25 12:30:00,1859.89
2017-04-25 13:30:00,2017-04-25 13:30:00,0.0
2017-04-25 14:30:00,2017-04-25 14:30:00,0.0
2017-04-25 15:30:00,2017-04-25 15:30:00,0.0
2017-04-25 16:30:00,2017-04-25 16:30:00,0.0
2017-04-25 17:30:00,2017-04-25 17:30:00,0.0
2017-04-25 18:30:00,2017-04-25 18:30:00,0.0
2017-04-25 19:30:00,2017-04-25 19:30:00,0.0
2017-04-25 20:30:00,2017-04-25 20:30:00,0.0
2017-04-25 21:30:00,2017-04-25 21:30:00,0.0
2017-04-25 22:30:00,2017-04-25 22:30:00,0.0
2017-04-25 23:30:00,2017-04-25 23:30:00,0.0
2017-04-26 00:30:00,2017-04-26 00:30:00,0.0
2017-04-26 01:30:00,2017-04-26 01:30:00,48.1
2017-04-26 02:30:00,2017-04-26 02:30:00,335.72
2017-04-26 03:30:00,2017-04-26 03:30:00,596.9
2017-04-26 04:30:00,2017-04-26 04:30:00,766.46
2017-04-26 05:30:00,2017-04-26 05:30:00,880.09
2017-04-26 06:30:00,2017-04-26 06:30:00,967.13
2017-04-26 07:30:00,2017-04-26 07:30:00,1010.2
2017-04-26 08:30:00,2017-04-26 08:30:00,1062.55
2017-04-26 09:30:00,2017-04-26 09:30:00,1072.59
2017-04-26 10:30:00,2017-04-26 10:30:00,1158.81
2017-04-26 11:30:00,2017-04-26 11:30:00,1242.05
2017-04-26 12:30:00,2017-04-26 12:30:00,1333.43
2017-04-26 13:30:00,2017-04-26 13:30:00,0.0
2017-04-26 14:30:00,2017-04-26 14:30:00,0.0
2017-04-26 15:30:00,2017-04-26 15:30:00,0.0
2017-04-26 16:30:00,2017-04-26 16:30:00,0.0
2017-04-26 17:30:00,2017-04-26 17:30:00,0.0
2017-04-26 18:30:00,2017-04-26 18:30:00,0.0
2017-04-26 19:30:00,2017-04-26 19:30:00,0.0
2017-04-26 20:30:00,2017-04-26 20:30:00,0.0
2017-04-26 21:30:00,2017-04-26 21:30:00,0.0
2017-04-26 22:30:00,2017-04-26 22:30:00,0.0
2017-04-26 23:30:00,2017-04-26 23:30:00,0.0
2017-04-27 00:30:00,2017-04-27 00:30:00,0.0
2017-04-27 01:30:00,2017-04-27 01:30:00,52.42
2017-04-27 02:30:00,2017-04-27 02:30:00,337.14
2017-04-27 03:30:00,2017-04-27 03:30:00,601.53
2017-04-27 04:30:00,2017-04-27 04:30:00,769.63
2017-04-27 05:30:00,2017-04-27 05:30:00,882.91
2017-04-27 06:30:00,2017-04-27 06:30:00,860.87
2017-04-27 07:30:00,2017-04-27 07:30:00,1030.47
2017-04-27 08:30:00,2017-04-27 08:30:00,1081.25
2017-04-27 09:30:00,2017-04-27 09:30:00,1118.38
2017-04-27 10:30:00,2017-04-27 10:30:00,1190.64
2017-04-27 11:30:00,2017-04-27 11:30:00,1350.96
2017-04-27 12:30:00,2017-04-27 12:30:00,1845.85
2017-04-27 13:30:00,2017-04-27 13:30:00,0.0
2017-04-27 14:30:00,2017-04-27 14:30:00,0.0
2017-04-27 15:30:00,2017-04-27 15:30:00,0.0
2017-04-27 16:30:00,2017-04-27 16:30:00,0.0
2017-04-27 17:30:00,2017-04-27 17:30:00,0.0
2017-04-27 18:30:00,2017-04-27 18:30:00,0.0
2017-04-27 19:30:00,2017-04-27 19:30:00,0.0
2017-04-27 20:30:00,2017-04-27 20:30:00,0.0
2017-04-27 21:30:00,2017-04-27 21:30:00,0.0
2017-04-27 22:30:00,2017-04-27 22:30:00,0.0
2017-04-27 23:30:00,2017-04-27 23:30:00,0.0
2017-04-28 00:30:00,2017-04-28 00:30:00,0.0
2017-04-28 01:30:00,2017-04-28 01:30:00,51.16
2017-04-28 02:30:00,2017-04-28 02:30:00,294.11
2017-04-28 03:30:00,2017-04-28 03:30:00,586.22
2017-04-28 04:30:00,2017-04-28 04:30:00,747.21
2017-04-28 05:30:00,2017-04-28 05:30:00,874.48
2017-04-28 06:30:00,2017-04-28 06:30:00,958.43
2017-04-28 07:30:00,2017-04-28 07:30:00,986.24
2017-04-28 08:30:00,2017-04-28 08:30:00,1012.46
2017-04-28 09:30:00,2017-04-28 09:30:00,912.54
2017-04-28 10:30:00,2017-04-28 10:30:00,907.5
2017-04-28 11:30:00,2017-04-28 11:30:00,1043.48
2017-04-28 12:30:00,2017-04-28 12:30:00,1137.86
2017-04-28 13:30:00,2017-04-28 13:30:00,0.0
2017-04-28 14:30:00,2017-04-28 14:30:00,0.0
2017-04-28 15:30:00,2017-04-28 15:30:00,0.0
2017-04-28 16:30:00,2017-04-28 16:30:00,0.0
2017-04-28 17:30:00,2017-04-28 17:30:00,0.0
2017-04-28 18:30:00,2017-04-28 18:30:00,0.0
2017-04-28 19:30:00,2017-04-28 19:30:00,0.0
2017-04-28 20:30:00,2017-04-28 20:30:00,0.0
2017-04-28 21:30:00,2017-04-28 21:30:00,0.0
2017-04-28 22:30:00,2017-04-28 22:30:00,0.0
2017-04-28 23:30:00,2017-04-28 23:30:00,0.0
2017-04-29 00:30:00,2017-04-29 00:30:00,0.0
2017-04-29 01:30:00,2017-04-29 01:30:00,51.25
2017-04-29 02:30:00,2017-04-29 02:30:00,332.51
2017-04-29 03:30:00,2017-04-29 03:30:00,557.31
2017-04-29 04:30:00,2017-04-29 04:30:00,715.36
2017-04-29 05:30:00,2017-04-29 05:30:00,834.01
2017-04-29 06:30:00,2017-04-29 06:30:00,876.42
2017-04-29 07:30:00,2017-04-29 07:30:00,949.46
2017-04-29 08:30:00,2017-04-29 08:30:00,857.88
2017-04-29 09:30:00,2017-04-29 09:30:00,765.27
2017-04-29 10:30:00,2017-04-29 10:30:00,673.84
2017-04-29 11:30:00,2017-04-29 11:30:00,553.63
2017-04-29 12:30:00,2017-04-29 12:30:00,811.98
2017-04-29 13:30:00,2017-04-29 13:30:00,0.0
2017-04-29 14:30:00,2017-04-29 14:30:00,0.0
2017-04-29 15:30:00,2017-04-29 15:30:00,0.0
2017-04-29 16:30:00,2017-04-29 16:30:00,0.0
2017-04-29 17:30:00,2017-04-29 17:30:00,0.0
2017-04-29 18:30:00,2017-04-29 18:30:00,0.0
2017-04-29 19:30:00,2017-04-29 19:30:00,0.0
2017-04-29 20:30:00,2017-04-29 20:30:00,0.0
2017-04-29 21:30:00,2017-04-29 21:30:00,0.0
2017-04-29 22:30:00,2017-04-29 22:30:00,0.0
2017-04-29 23:30:00,2017-04-29 23:30:00,0.0
2017-04-30 00:30:00,2017-04-30 00:30:00,0.0
2017-04-30 01:30:00,2017-04-30 01:30:00,59.1
2017-04-30 02:30:00,2017-04-30 02:30:00,347.28
2017-04-30 03:30:00,2017-04-30 03:30:00,593.15
2017-04-30 04:30:00,2017-04-30 04:30:00,765.04
2017-04-30 05:30:00,2017-04-30 05:30:00,873.6
2017-04-30 06:30:00,2017-04-30 06:30:00,945.11
2017-04-30 07:30:00,2017-04-30 07:30:00,1037.16
2017-04-30 08:30:00,2017-04-30 08:30:00,1082.47
2017-04-30 09:30:00,2017-04-30 09:30:00,1077.59
2017-04-30 10:30:00,2017-04-30 10:30:00,1118.72
2017-04-30 11:30:00,2017-04-30 11:30:00,1079.5
2017-04-30 12:30:00,2017-04-30 12:30:00,1116.23
2017-04-30 13:30:00,2017-04-30 13:30:00,0.0
2017-04-30 14:30:00,2017-04-30 14:30:00,0.0
2017-04-30 15:30:00,2017-04-30 15:30:00,0.0
2017-04-30 16:30:00,2017-04-30 16:30:00,0.0
2017-04-30 17:30:00,2017-04-30 17:30:00,0.0
2017-04-30 18:30:00,2017-04-30 18:30:00,0.0
2017-04-30 19:30:00,2017-04-30 19:30:00,0.0
2017-04-30 20:30:00,2017-04-30 20:30:00,0.0
2017-04-30 21:30:00,2017-04-30 21:30:00,0.0
2017-04-30 22:30:00,2017-04-30 22:30:00,0.0
2017-04-30 23:30:00,2017-04-30 23:30:00,0.0
2017-05-01 00:30:00,2017-05-01 00:30:00,0.0
2017-05-01 01:30:00,2017-05-01 01:30:00,64.43
2017-05-01 02:30:00,2017-05-01 02:30:00,360.94
2017-05-01 03:30:00,2017-05-01 03:30:00,617.61
2017-05-01 04:30:00,2017-05-01 04:30:00,783.58
2017-05-01 05:30:00,2017-05-01 05:30:00,895.18
2017-05-01 06:30:00,2017-05-01 06:30:00,978.77
2017-05-01 07:30:00,2017-05-01 07:30:00,1029.91
2017-05-01 08:30:00,2017-05-01 08:30:00,1123.06
2017-05-01 09:30:00,2017-05-01 09:30:00,1197.15
2017-05-01 10:30:00,2017-05-01 10:30:00,1278.05
2017-05-01 11:30:00,2017-05-01 11:30:00,1404.21
2017-05-01 12:30:00,2017-05-01 12:30:00,1830.3
2017-05-01 13:30:00,2017-05-01 13:30:00,0.0
2017-05-01 14:30:00,2017-05-01 14:30:00,0.0
2017-05-01 15:30:00,2017-05-01 15:30:00,0.0
2017-05-01 16:30:00,2017-05-01 16:30:00,0.0
2017-05-01 17:30:00,2017-05-01 17:30:00,0.0
2017-05-01 18:30:00,2017-05-01 18:30:00,0.0
2017-05-01 19:30:00,2017-05-01 19:30:00,0.0
2017-05-01 20:30:00,2017-05-01 20:30:00,0.0
2017-05-01 21:30:00,2017-05-01 21:30:00,0.0
2017-05-01 22:30:00,2017-05-01 22:30:00,0.0
2017-05-01 23:30:00,2017-05-01 23:30:00,0.0
2017-05-02 00:30:00,2017-05-02 00:30:00,0.0
2017-05-02 01:30:00,2017-05-02 01:30:00,67.64
2017-05-02 02:30:00,2017-05-02 02:30:00,366.81
2017-05-02 03:30:00,2017-05-02 03:30:00,620.44
2017-05-02 04:30:00,2017-05-02 04:30:00,778.17
2017-05-02 05:30:00,2017-05-02 05:30:00,847.6
2017-05-02 06:30:00,2017-05-02 06:30:00,880.11
2017-05-02 07:30:00,2017-05-02 07:30:00,955.86
2017-05-02 08:30:00,2017-05-02 08:30:00,1079.5
2017-05-02 09:30:00,2017-05-02 09:30:00,1039.8
2017-05-02 10:30:00,2017-05-02 10:30:00,1208.49
2017-05-02 11:30:00,2017-05-02 11:30:00,1214.34
2017-05-02 12:30:00,2017-05-02 12:30:00,1396.87
2017-05-02 13:30:00,2017-05-02 13:30:00,0.0
2017-05-02 14:30:00,2017-05-02 14:30:00,0.0
2017-05-02 15:30:00,2017-05-02 15:30:00,0.0
2017-05-02 16:30:00,2017-05-02 16:30:00,0.0
2017-05-02 17:30:00,2017-05-02 17:30:00,0.0
2017-05-02 18:30:00,2017-05-02 18:30:00,0.0
2017-05-02 19:30:00,2017-05-02 19:30:00,0.0
2017-05-02 20:30:00,2017-05-02 20:30:00,0.0
2017-05-02 21:30:00,2017-05-02 21:30:00,0.0
2017-05-02 22:30:00,2017-05-02 22:30:00,0.0
2017-05-02 23:30:00,2017-05-02 23:30:00,0.0
2017-05-03 00:30:00,2017-05-03 00:30:00,0.0
2017-05-03 01:30:00,2017-05-03 01:30:00,16.5
2017-05-03 02:30:00,2017-05-03 02:30:00,181.42
2017-05-03 03:30:00,2017-05-03 03:30:00,358.73
2017-05-03 04:30:00,2017-05-03 04:30:00,424.0
2017-05-03 05:30:00,2017-05-03 05:30:00,608.09
2017-05-03 06:30:00,2017-05-03 06:30:00,564.68
2017-05-03 07:30:00,2017-05-03 07:30:00,527.75
2017-05-03 08:30:00,2017-05-03 08:30:00,727.05
2017-05-03 09:30:00,2017-05-03 09:30:00,902.15
2017-05-03 10:30:00,2017-05-03 10:30:00,999.61
2017-05-03 11:30:00,2017-05-03 11:30:00,1158.69
2017-05-03 12:30:00,2017-05-03 12:30:00,1112.69
2017-05-03 13:30:00,2017-05-03 13:30:00,0.0
2017-05-03 14:30:00,2017-05-03 14:30:00,0.0
2017-05-03 15:30:00,2017-05-03 15:30:00,0.0
2017-05-03 16:30:00,2017-05-03 16:30:00,0.0
2017-05-03 17:30:00,2017-05-03 17:30:00,0.0
2017-05-03 18:30:00,2017-05-03 18:30:00,0.0
2017-05-03 19:30:00,2017-05-03 19:30:00,0.0
2017-05-03 20:30:00,2017-05-03 20:30:00,0.0
2017-05-03 21:30:00,2017-05-03 21:30:00,0.0
2017-05-03 22:30:00,2017-05-03 22:30:00,0.0
2017-05-03 23:30:00,2017-05-03 23:30:00,0.0
2017-05-04 00:30:00,2017-05-04 00:30:00,0.0
2017-05-04 01:30:00,2017-05-04 01:30:00,68.43
2017-05-04 02:30:00,2017-05-04 02:30:00,359.52
2017-05-04 03:30:00,2017-05-04 03:30:00,605.37
2017-05-04 04:30:00,2017-05-04 04:30:00,768.09
2017-05-04 05:30:00,2017-05-04 05:30:00,876.85
2017-05-04 06:30:00,2017-05-04 06:30:00,959.19
2017-05-04 07:30:00,2017-05-04 07:30:00,1030.54
2017-05-04 08:30:00,2017-05-04 08:30:00,1099.25
2017-05-04 09:30:00,2017-05-04 09:30:00,1118.46
2017-05-04 10:30:00,2017-05-04 10:30:00,1208.5
2017-05-04 11:30:00,2017-05-04 11:30:00,1369.41
2017-05-04 12:30:00,2017-05-04 12:30:00,1748.58
2017-05-04 13:30:00,2017-05-04 13:30:00,0.0
2017-05-04 14:30:00,2017-05-04 14:30:00,0.0
2017-05-04 15:30:00,2017-05-04 15:30:00,0.0
2017-05-04 16:30:00,2017-05-04 16:30:00,0.0
2017-05-04 17:30:00,2017-05-04 17:30:00,0.0
2017-05-04 18:30:00,2017-05-04 18:30:00,0.0
2017-05-04 19:30:00,2017-05-04 19:30:00,0.0
2017-05-04 20:30:00,2017-05-04 20:30:00,0.0
2017-05-04 21:30:00,2017-05-04 21:30:00,0.0
2017-05-04 22:30:00,2017-05-04 22:30:00,0.0
2017-05-04 23:30:00,2017-05-04 23:30:00,0.0
2017-05-05 00:30:00,2017-05-05 00:30:00,0.0
2017-05-05 01:30:00,2017-05-05 01:30:00,74.35
2017-05-05 02:30:00,2017-05-05 02:30:00,370.43
2017-05-05 03:30:00,2017-05-05 03:30:00,620.32
2017-05-05 04:30:00,2017-05-05 04:30:00,781.39
2017-05-05 05:30:00,2017-05-05 05:30:00,889.0
2017-05-05 06:30:00,2017-05-05 06:30:00,968.31
2017-05-05 07:30:00,2017-05-05 07:30:00,1034.35
2017-05-05 08:30:00,2017-05-05 08:30:00,1100.75
2017-05-05 09:30:00,2017-05-05 09:30:00,1126.55
2017-05-05 10:30:00,2017-05-05 10:30:00,1212.86
2017-05-05 11:30:00,2017-05-05 11:30:00,1344.61
2017-05-05 12:30:00,2017-05-05 12:30:00,1554.55
2017-05-05 13:30:00,2017-05-05 13:30:00,0.0
2017-05-05 14:30:00,2017-05-05 14:30:00,0.0
2017-05-05 15:30:00,2017-05-05 15:30:00,0.0
2017-05-05 16:30:00,2017-05-05 16:30:00,0.0
2017-05-05 17:30:00,2017-05-05 17:30:00,0.0
2017-05-05 18:30:00,2017-05-05 18:30:00,0.0
2017-05-05 19:30:00,2017-05-05 19:30:00,0.0
2017-05-05 20:30:00,2017-05-05 20:30:00,0.0
2017-05-05 21:30:00,2017-05-05 21:30:00,0.0
2017-05-05 22:30:00,2017-05-05 22:30:00,0.0
2017-05-05 23:30:00,2017-05-05 23:30:00,0.0
2017-05-06 00:30:00,2017-05-06 00:30:00,0.0
2017-05-06 01:30:00,2017-05-06 01:30:00,75.92
2017-05-06 02:30:00,2017-05-06 02:30:00,368.93
2017-05-06 03:30:00,2017-05-06 03:30:00,613.85
2017-05-06 04:30:00,2017-05-06 04:30:00,771.85
2017-05-06 05:30:00,2017-05-06 05:30:00,877.71
2017-05-06 06:30:00,2017-05-06 06:30:00,957.64
2017-05-06 07:30:00,2017-05-06 07:30:00,1023.45
2017-05-06 08:30:00,2017-05-06 08:30:00,1065.49
2017-05-06 09:30:00,2017-05-06 09:30:00,1118.15
2017-05-06 10:30:00,2017-05-06 10:30:00,1164.5
2017-05-06 11:30:00,2017-05-06 11:30:00,1284.33
2017-05-06 12:30:00,2017-05-06 12:30:00,1343.21
2017-05-06 13:30:00,2017-05-06 13:30:00,0.0
2017-05-06 14:30:00,2017-05-06 14:30:00,0.0
2017-05-06 15:30:00,2017-05-06 15:30:00,0.0
2017-05-06 16:30:00,2017-05-06 16:30:00,0.0
2017-05-06 17:30:00,2017-05-06 17:30:00,0.0
2017-05-06 18:30:00,2017-05-06 18:30:00,0.0
2017-05-06 19:30:00,2017-05-06 19:30:00,0.0
2017-05-06 20:30:00,2017-05-06 20:30:00,0.0
2017-05-06 21:30:00,2017-05-06 21:30:00,0.0
2017-05-06 22:30:00,2017-05-06 22:30:00,0.0
2017-05-06 23:30:00,2017-05-06 23:30:00,0.0
2017-05-07 00:30:00,2017-05-07 00:30:00,0.0
2017-05-07 01:30:00,2017-05-07 01:30:00,77.76
2017-05-07 02:30:00,2017-05-07 02:30:00,369.86
2017-05-07 03:30:00,2017-05-07 03:30:00,613.7
2017-05-07 04:30:00,2017-05-07 04:30:00,772.18
2017-05-07 05:30:00,2017-05-07 05:30:00,879.13
2017-05-07 06:30:00,2017-05-07 06:30:00,959.5
2017-05-07 07:30:00,2017-05-07 07:30:00,985.13
2017-05-07 08:30:00,2017-05-07 08:30:00,1030.2
2017-05-07 09:30:00,2017-05-07 09:30:00,1103.85
2017-05-07 10:30:00,2017-05-07 10:30:00,1208.9
2017-05-07 11:30:00,2017-05-07 11:30:00,1207.39
2017-05-07 12:30:00,2017-05-07 12:30:00,1654.5
2017-05-07 13:30:00,2017-05-07 13:30:00,0.0
2017-05-07 14:30:00,2017-05-07 14:30:00,0.0
2017-05-07 15:30:00,2017-05-07 15:30:00,0.0
2017-05-07 16:30:00,2017-05-07 16:30:00,0.0
2017-05-07 17:30:00,2017-05-07 17:30:00,0.0
2017-05-07 18:30:00,2017-05-07 18:30:00,0.0
2017-05-07 19:30:00,2017-05-07 19:30:00,0.0
2017-05-07 20:30:00,2017-05-07 20:30:00,0.0
2017-05-07 21:30:00,2017-05-07 21:30:00,0.0
2017-05-07 22:30:00,2017-05-07 22:30:00,0.0
2017-05-07 23:30:00,2017-05-07 23:30:00,0.0
2017-05-08 00:30:00,2017-05-08 00:30:00,0.0
2017-05-08 01:30:00,2017-05-08 01:30:00,80.04
2017-05-08 02:30:00,2017-05-08 02:30:00,372.38
2017-05-08 03:30:00,2017-05-08 03:30:00,615.49
2017-05-08 04:30:00,2017-05-08 04:30:00,773.51
2017-05-08 05:30:00,2017-05-08 05:30:00,880.0
2017-05-08 06:30:00,2017-05-08 06:30:00,959.86
2017-05-08 07:30:00,2017-05-08 07:30:00,1021.98
2017-05-08 08:30:00,2017-05-08 08:30:00,1078.78
2017-05-08 09:30:00,2017-05-08 09:30:00,1146.29
2017-05-08 10:30:00,2017-05-08 10:30:00,1090.55
2017-05-08 11:30:00,2017-05-08 11:30:00,966.68
2017-05-08 12:30:00,2017-05-08 12:30:00,889.88
2017-05-08 13:30:00,2017-05-08 13:30:00,0.0
2017-05-08 14:30:00,2017-05-08 14:30:00,0.0
2017-05-08 15:30:00,2017-05-08 15:30:00,0.0
2017-05-08 16:30:00,2017-05-08 16:30:00,0.0
2017-05-08 17:30:00,2017-05-08 17:30:00,0.0
2017-05-08 18:30:00,2017-05-08 18:30:00,0.0
2017-05-08 19:30:00,2017-05-08 19:30:00,0.0
2017-05-08 20:30:00,2017-05-08 20:30:00,0.0
2017-05-08 21:30:00,2017-05-08 21:30:00,0.0
2017-05-08 22:30:00,2017-05-08 22:30:00,0.0
2017-05-08 23:30:00,2017-05-08 23:30:00,0.0
2017-05-09 00:30:00,2017-05-09 00:30:00,0.0
2017-05-09 01:30:00,2017-05-09 01:30:00,79.6
2017-05-09 02:30:00,2017-05-09 02:30:00,359.7
2017-05-09 03:30:00,2017-05-09 03:30:00,603.84
2017-05-09 04:30:00,2017-05-09 04:30:00,761.24
2017-05-09 05:30:00,2017-05-09 05:30:00,866.4
2017-05-09 06:30:00,2017-05-09 06:30:00,948.33
2017-05-09 07:30:00,2017-05-09 07:30:00,1016.99
2017-05-09 08:30:00,2017-05-09 08:30:00,1047.82
2017-05-09 09:30:00,2017-05-09 09:30:00,1089.27
2017-05-09 10:30:00,2017-05-09 10:30:00,1178.88
2017-05-09 11:30:00,2017-05-09 11:30:00,1284.0
2017-05-09 12:30:00,2017-05-09 12:30:00,1507.17
2017-05-09 13:30:00,2017-05-09 13:30:00,0.0
2017-05-09 14:30:00,2017-05-09 14:30:00,0.0
2017-05-09 15:30:00,2017-05-09 15:30:00,0.0
2017-05-09 16:30:00,2017-05-09 16:30:00,0.0
2017-05-09 17:30:00,2017-05-09 17:30:00,0.0
2017-05-09 18:30:00,2017-05-09 18:30:00,0.0
2017-05-09 19:30:00,2017-05-09 19:30:00,0.0
2017-05-09 20:30:00,2017-05-09 20:30:00,0.0
2017-05-09 21:30:00,2017-05-09 21:30:00,0.0
2017-05-09 22:30:00,2017-05-09 22:30:00,0.0
2017-05-09 23:30:00,2017-05-09 23:30:00,0.0
2017-05-10 00:30:00,2017-05-10 00:30:00,0.0
2017-05-10 01:30:00,2017-05-10 01:30:00,72.21
2017-05-10 02:30:00,2017-05-10 02:30:00,351.27
2017-05-10 03:30:00,2017-05-10 03:30:00,564.69
2017-05-10 04:30:00,2017-05-10 04:30:00,746.84
2017-05-10 05:30:00,2017-05-10 05:30:00,854.33
2017-05-10 06:30:00,2017-05-10 06:30:00,932.92
2017-05-10 07:30:00,2017-05-10 07:30:00,999.53
2017-05-10 08:30:00,2017-05-10 08:30:00,913.31
2017-05-10 09:30:00,2017-05-10 09:30:00,1014.63
2017-05-10 10:30:00,2017-05-10 10:30:00,810.84
2017-05-10 11:30:00,2017-05-10 11:30:00,253.87
2017-05-10 12:30:00,2017-05-10 12:30:00,116.39
2017-05-10 13:30:00,2017-05-10 13:30:00,0.0
2017-05-10 14:30:00,2017-05-10 14:30:00,0.0
2017-05-10 15:30:00,2017-05-10 15:30:00,0.0
2017-05-10 16:30:00,2017-05-10 16:30:00,0.0
2017-05-10 17:30:00,2017-05-10 17:30:00,0.0
2017-05-10 18:30:00,2017-05-10 18:30:00,0.0
2017-05-10 19:30:00,2017-05-10 19:30:00,0.0
2017-05-10 20:30:00,2017-05-10 20:30:00,0.0
2017-05-10 21:30:00,2017-05-10 21:30:00,0.0
2017-05-10 22:30:00,2017-05-10 22:30:00,0.0
2017-05-10 23:30:00,2017-05-10 23:30:00,0.0
2017-05-11 00:30:00,2017-05-11 00:30:00,0.0
2017-05-11 01:30:00,2017-05-11 01:30:00,78.25
2017-05-11 02:30:00,2017-05-11 02:30:00,352.66
2017-05-11 03:30:00,2017-05-11 03:30:00,588.06
2017-05-11 04:30:00,2017-05-11 04:30:00,742.61
2017-05-11 05:30:00,2017-05-11 05:30:00,847.82
2017-05-11 06:30:00,2017-05-11 06:30:00,927.5
2017-05-11 07:30:00,2017-05-11 07:30:00,995.47
2017-05-11 08:30:00,2017-05-11 08:30:00,1061.91
2017-05-11 09:30:00,2017-05-11 09:30:00,1116.9
2017-05-11 10:30:00,2017-05-11 10:30:00,1157.43
2017-05-11 11:30:00,2017-05-11 11:30:00,1271.86
2017-05-11 12:30:00,2017-05-11 12:30:00,1431.76
2017-05-11 13:30:00,2017-05-11 13:30:00,0.0
2017-05-11 14:30:00,2017-05-11 14:30:00,0.0
2017-05-11 15:30:00,2017-05-11 15:30:00,0.0
2017-05-11 16:30:00,2017-05-11 16:30:00,0.0
2017-05-11 17:30:00,2017-05-11 17:30:00,0.0
2017-05-11 18:30:00,2017-05-11 18:30:00,0.0
2017-05-11 19:30:00,2017-05-11 19:30:00,0.0
2017-05-11 20:30:00,2017-05-11 20:30:00,0.0
2017-05-11 21:30:00,2017-05-11 21:30:00,0.0
2017-05-11 22:30:00,2017-05-11 22:30:00,0.0
2017-05-11 23:30:00,2017-05-11 23:30:00,0.0
2017-05-12 00:30:00,2017-05-12 00:30:00,0.0
2017-05-12 01:30:00,2017-05-12 01:30:00,83.75
